sleep_hours,distance,date,user_type
1.42,7.38,5/5/2016,Intermediate Level
1.73,7.38,5/5/2016,Intermediate Level
5.63,7.38,5/5/2016,Intermediate Level
5.77,7.38,5/5/2016,Intermediate Level
6.25,7.38,5/5/2016,Intermediate Level
6.27,7.38,5/5/2016,Intermediate Level
6.90,7.38,5/5/2016,Intermediate Level
7.17,7.38,5/5/2016,Intermediate Level
7.47,7.38,5/5/2016,Intermediate Level
7.52,7.38,5/5/2016,Intermediate Level
7.63,7.38,5/5/2016,Intermediate Level
8.23,7.38,5/5/2016,Intermediate Level
8.25,7.38,5/5/2016,Intermediate Level
8.27,7.38,5/5/2016,Intermediate Level
8.33,7.38,5/5/2016,Intermediate Level
8.35,7.38,5/5/2016,Intermediate Level
8.77,7.38,5/5/2016,Intermediate Level
9.02,7.38,5/5/2016,Intermediate Level
9.92,7.38,5/5/2016,Intermediate Level
9.95,7.38,5/5/2016,Intermediate Level
10.68,7.38,5/5/2016,Intermediate Level
1.78,2.55,5/5/2016,Beginner Level
1.80,2.55,5/5/2016,Beginner Level
5.75,2.55,5/5/2016,Beginner Level
5.88,2.55,5/5/2016,Beginner Level
6.05,2.55,5/5/2016,Beginner Level
6.23,2.55,5/5/2016,Beginner Level
6.32,2.55,5/5/2016,Beginner Level
6.52,2.55,5/5/2016,Beginner Level
6.70,2.55,5/5/2016,Beginner Level
6.77,2.55,5/5/2016,Beginner Level
6.95,2.55,5/5/2016,Beginner Level
7.07,2.55,5/5/2016,Beginner Level
7.10,2.55,5/5/2016,Beginner Level
7.27,2.55,5/5/2016,Beginner Level
7.37,2.55,5/5/2016,Beginner Level
7.50,2.55,5/5/2016,Beginner Level
7.62,2.55,5/5/2016,Beginner Level
7.65,2.55,5/5/2016,Beginner Level
7.70,2.55,5/5/2016,Beginner Level
7.82,2.55,5/5/2016,Beginner Level
8.20,2.55,5/5/2016,Beginner Level
8.32,2.55,5/5/2016,Beginner Level
8.35,2.55,5/5/2016,Beginner Level
8.55,2.55,5/5/2016,Beginner Level
8.83,2.55,5/5/2016,Beginner Level
8.88,2.55,5/5/2016,Beginner Level
9.03,2.55,5/5/2016,Beginner Level
2.02,7.01,5/5/2016,Intermediate Level
2.15,7.01,5/5/2016,Intermediate Level
2.23,7.01,5/5/2016,Intermediate Level
2.28,7.01,5/5/2016,Intermediate Level
2.98,7.01,5/5/2016,Intermediate Level
4.28,6.99,5/5/2016,Intermediate Level
5.20,6.99,5/5/2016,Intermediate Level
6.10,6.99,5/5/2016,Intermediate Level
6.22,6.99,5/5/2016,Intermediate Level
6.33,6.99,5/5/2016,Intermediate Level
6.77,6.99,5/5/2016,Intermediate Level
6.92,6.99,5/5/2016,Intermediate Level
7.13,6.99,5/5/2016,Intermediate Level
7.15,6.99,5/5/2016,Intermediate Level
7.17,6.99,5/5/2016,Intermediate Level
7.18,6.99,5/5/2016,Intermediate Level
7.23,6.99,5/5/2016,Intermediate Level
7.32,6.99,5/5/2016,Intermediate Level
7.37,6.99,5/5/2016,Intermediate Level
7.45,6.99,5/5/2016,Intermediate Level
7.48,6.99,5/5/2016,Intermediate Level
7.63,6.99,5/5/2016,Intermediate Level
7.68,6.99,5/5/2016,Intermediate Level
7.80,6.99,5/5/2016,Intermediate Level
7.92,6.99,5/5/2016,Intermediate Level
8.12,6.99,5/5/2016,Intermediate Level
8.35,6.99,5/5/2016,Intermediate Level
8.43,6.99,5/5/2016,Intermediate Level
9.05,6.99,5/5/2016,Intermediate Level
10.20,6.99,5/5/2016,Intermediate Level
5.88,9.51,5/5/2016,Pro level
6.52,9.51,5/5/2016,Pro level
6.70,9.51,5/5/2016,Pro level
6.82,9.51,5/5/2016,Pro level
6.83,9.51,5/5/2016,Pro level
6.97,9.51,5/5/2016,Pro level
7.15,9.51,5/5/2016,Pro level
7.18,9.51,5/5/2016,Pro level
7.23,9.51,5/5/2016,Pro level
7.38,9.51,5/5/2016,Pro level
7.55,9.51,5/5/2016,Pro level
7.62,9.51,5/5/2016,Pro level
7.73,9.51,5/5/2016,Pro level
7.80,9.51,5/5/2016,Pro level
7.83,9.51,5/5/2016,Pro level
7.85,9.51,5/5/2016,Pro level
7.92,9.51,5/5/2016,Pro level
8.10,9.51,5/5/2016,Pro level
8.13,9.51,5/5/2016,Pro level
8.23,9.51,5/5/2016,Pro level
8.25,9.51,5/5/2016,Pro level
9.02,9.51,5/5/2016,Pro level
10.13,9.51,5/5/2016,Pro level
10.67,9.51,5/5/2016,Pro level
11.30,9.51,5/5/2016,Pro level
11.43,9.51,5/5/2016,Pro level
12.08,9.51,5/5/2016,Pro level
14.05,9.51,5/5/2016,Pro level
1.30,5.64,5/5/2016,Intermediate Level
6.10,5.64,5/5/2016,Intermediate Level
6.20,5.64,5/5/2016,Intermediate Level
6.28,5.64,5/5/2016,Intermediate Level
6.63,5.64,5/5/2016,Intermediate Level
6.70,5.64,5/5/2016,Intermediate Level
6.88,5.64,5/5/2016,Intermediate Level
7.22,5.64,5/5/2016,Intermediate Level
7.28,5.64,5/5/2016,Intermediate Level
7.30,5.64,5/5/2016,Intermediate Level
7.42,5.64,5/5/2016,Intermediate Level
7.53,5.64,5/5/2016,Intermediate Level
7.63,5.64,5/5/2016,Intermediate Level
7.68,5.64,5/5/2016,Intermediate Level
7.75,5.64,5/5/2016,Intermediate Level
7.93,5.64,5/5/2016,Intermediate Level
8.00,5.64,5/5/2016,Intermediate Level
8.08,5.64,5/5/2016,Intermediate Level
8.28,5.64,5/5/2016,Intermediate Level
9.05,5.64,5/5/2016,Intermediate Level
9.22,5.64,5/5/2016,Intermediate Level
9.37,5.64,5/5/2016,Intermediate Level
9.72,5.64,5/5/2016,Intermediate Level
10.25,5.64,5/5/2016,Intermediate Level
10.57,5.64,5/5/2016,Intermediate Level
5.83,7.40,5/5/2016,Intermediate Level
6.12,7.40,5/5/2016,Intermediate Level
6.63,7.40,5/5/2016,Intermediate Level
6.92,7.40,5/5/2016,Intermediate Level
6.93,7.40,5/5/2016,Intermediate Level
8.20,7.40,5/5/2016,Intermediate Level
8.37,7.40,5/5/2016,Intermediate Level
8.45,7.40,5/5/2016,Intermediate Level
8.50,7.40,5/5/2016,Intermediate Level
8.70,7.40,5/5/2016,Intermediate Level
8.98,7.40,5/5/2016,Intermediate Level
9.10,7.40,5/5/2016,Intermediate Level
9.17,7.40,5/5/2016,Intermediate Level
9.28,7.40,5/5/2016,Intermediate Level
9.58,7.40,5/5/2016,Intermediate Level
10.05,7.40,5/5/2016,Intermediate Level
10.60,7.40,5/5/2016,Intermediate Level
11.63,7.40,5/5/2016,Intermediate Level
4.33,0.00,5/5/2016,Beginner Level
6.77,0.00,5/5/2016,Beginner Level
7.35,0.00,5/5/2016,Beginner Level
5.57,6.96,5/5/2016,Intermediate Level
6.10,6.96,5/5/2016,Intermediate Level
6.43,6.96,5/5/2016,Intermediate Level
6.45,6.96,5/5/2016,Intermediate Level
6.92,6.96,5/5/2016,Intermediate Level
6.97,6.96,5/5/2016,Intermediate Level
7.07,6.96,5/5/2016,Intermediate Level
7.10,6.96,5/5/2016,Intermediate Level
7.25,6.96,5/5/2016,Intermediate Level
7.43,6.96,5/5/2016,Intermediate Level
7.45,6.96,5/5/2016,Intermediate Level
7.55,6.96,5/5/2016,Intermediate Level
7.58,6.96,5/5/2016,Intermediate Level
7.62,6.96,5/5/2016,Intermediate Level
7.63,6.96,5/5/2016,Intermediate Level
7.70,6.96,5/5/2016,Intermediate Level
7.78,6.96,5/5/2016,Intermediate Level
8.00,6.96,5/5/2016,Intermediate Level
8.02,6.96,5/5/2016,Intermediate Level
8.03,6.96,5/5/2016,Intermediate Level
8.18,6.96,5/5/2016,Intermediate Level
8.28,6.96,5/5/2016,Intermediate Level
8.57,6.96,5/5/2016,Intermediate Level
8.92,6.96,5/5/2016,Intermediate Level
9.10,6.96,5/5/2016,Intermediate Level
9.48,6.96,5/5/2016,Intermediate Level
11.32,6.96,5/5/2016,Intermediate Level
1.02,11.10,5/5/2016,Pro level
1.37,11.10,5/5/2016,Pro level
5.55,5.60,5/5/2016,Intermediate Level
6.12,5.60,5/5/2016,Intermediate Level
6.43,5.60,5/5/2016,Intermediate Level
6.78,5.60,5/5/2016,Intermediate Level
6.85,5.60,5/5/2016,Intermediate Level
7.27,5.60,5/5/2016,Intermediate Level
7.30,5.60,5/5/2016,Intermediate Level
7.45,5.60,5/5/2016,Intermediate Level
7.47,5.60,5/5/2016,Intermediate Level
7.62,5.60,5/5/2016,Intermediate Level
7.65,5.60,5/5/2016,Intermediate Level
7.68,5.60,5/5/2016,Intermediate Level
7.72,5.60,5/5/2016,Intermediate Level
7.75,5.60,5/5/2016,Intermediate Level
7.93,5.60,5/5/2016,Intermediate Level
7.98,5.60,5/5/2016,Intermediate Level
8.05,5.60,5/5/2016,Intermediate Level
8.15,5.60,5/5/2016,Intermediate Level
8.33,5.60,5/5/2016,Intermediate Level
8.37,5.60,5/5/2016,Intermediate Level
8.50,5.60,5/5/2016,Intermediate Level
8.75,5.60,5/5/2016,Intermediate Level
9.13,5.60,5/5/2016,Intermediate Level
11.73,5.60,5/5/2016,Intermediate Level
1.25,11.51,5/5/2016,Pro level
5.62,11.51,5/5/2016,Pro level
8.22,11.51,5/5/2016,Pro level
5.92,6.79,5/5/2016,Intermediate Level
5.93,6.79,5/5/2016,Intermediate Level
6.42,6.79,5/5/2016,Intermediate Level
6.45,6.79,5/5/2016,Intermediate Level
6.52,6.79,5/5/2016,Intermediate Level
6.65,6.79,5/5/2016,Intermediate Level
6.70,6.79,5/5/2016,Intermediate Level
6.82,6.79,5/5/2016,Intermediate Level
6.95,6.79,5/5/2016,Intermediate Level
7.02,6.79,5/5/2016,Intermediate Level
7.15,6.79,5/5/2016,Intermediate Level
7.52,6.79,5/5/2016,Intermediate Level
7.58,6.79,5/5/2016,Intermediate Level
7.82,6.79,5/5/2016,Intermediate Level
7.95,6.79,5/5/2016,Intermediate Level
8.12,6.79,5/5/2016,Intermediate Level
8.20,6.79,5/5/2016,Intermediate Level
8.55,6.79,5/5/2016,Intermediate Level
8.88,6.79,5/5/2016,Intermediate Level
8.98,6.79,5/5/2016,Intermediate Level
9.10,6.79,5/5/2016,Intermediate Level
9.25,6.79,5/5/2016,Intermediate Level
9.27,6.79,5/5/2016,Intermediate Level
9.37,6.79,5/5/2016,Intermediate Level
9.73,6.79,5/5/2016,Intermediate Level
9.85,6.79,5/5/2016,Intermediate Level
10.00,6.79,5/5/2016,Intermediate Level
10.10,6.79,5/5/2016,Intermediate Level
11.48,6.79,5/5/2016,Intermediate Level
6.00,0.00,5/5/2016,Beginner Level
6.28,0.00,5/5/2016,Beginner Level
6.77,0.00,5/5/2016,Beginner Level
6.78,0.00,5/5/2016,Beginner Level
6.93,0.00,5/5/2016,Beginner Level
7.05,0.00,5/5/2016,Beginner Level
7.13,0.00,5/5/2016,Beginner Level
7.72,0.00,5/5/2016,Beginner Level
8.22,0.00,5/5/2016,Beginner Level
8.38,0.00,5/5/2016,Beginner Level
8.78,0.00,5/5/2016,Beginner Level
9.08,0.00,5/5/2016,Beginner Level
9.12,0.00,5/5/2016,Beginner Level
9.20,0.00,5/5/2016,Beginner Level
4.40,8.03,5/6/2016,Pro level
4.57,8.03,5/6/2016,Pro level
4.93,8.03,5/6/2016,Pro level
5.10,8.03,5/6/2016,Pro level
5.15,8.03,5/6/2016,Pro level
5.33,8.03,5/6/2016,Pro level
5.38,8.03,5/6/2016,Pro level
5.70,8.03,5/6/2016,Pro level
5.77,8.03,5/6/2016,Pro level
5.82,8.03,5/6/2016,Pro level
5.90,8.03,5/6/2016,Pro level
6.07,8.03,5/6/2016,Pro level
6.12,8.03,5/6/2016,Pro level
6.28,8.03,5/6/2016,Pro level
6.40,8.03,5/6/2016,Pro level
6.55,8.03,5/6/2016,Pro level
6.60,8.03,5/6/2016,Pro level
6.72,8.03,5/6/2016,Pro level
6.78,8.03,5/6/2016,Pro level
7.08,8.03,5/6/2016,Pro level
7.37,8.03,5/6/2016,Pro level
7.48,8.03,5/6/2016,Pro level
10.18,8.03,5/6/2016,Pro level
11.87,8.03,5/6/2016,Pro level
2.12,7.12,5/6/2016,Intermediate Level
2.37,7.12,5/6/2016,Intermediate Level
2.57,7.12,5/6/2016,Intermediate Level
16.02,7.12,5/6/2016,Intermediate Level
16.02,0.03,5/6/2016,Beginner Level
2.97,1.45,5/6/2016,Beginner Level
5.25,1.45,5/6/2016,Beginner Level
7.03,1.45,5/6/2016,Beginner Level
8.32,1.45,5/6/2016,Beginner Level
12.92,1.45,5/6/2016,Beginner Level
6.33,5.08,5/6/2016,Intermediate Level
8.08,5.08,5/6/2016,Intermediate Level
8.30,5.08,5/6/2016,Intermediate Level
8.50,5.08,5/6/2016,Intermediate Level
8.57,5.08,5/6/2016,Intermediate Level
8.68,5.08,5/6/2016,Intermediate Level
8.85,5.08,5/6/2016,Intermediate Level
9.00,5.08,5/6/2016,Intermediate Level
9.05,5.08,5/6/2016,Intermediate Level
9.08,5.08,5/6/2016,Intermediate Level
9.10,5.08,5/6/2016,Intermediate Level
9.13,5.08,5/6/2016,Intermediate Level
9.22,5.08,5/6/2016,Intermediate Level
9.23,5.08,5/6/2016,Intermediate Level
9.27,5.08,5/6/2016,Intermediate Level
9.33,5.08,5/6/2016,Intermediate Level
9.42,5.08,5/6/2016,Intermediate Level
9.45,5.08,5/6/2016,Intermediate Level
9.47,5.08,5/6/2016,Intermediate Level
9.55,5.08,5/6/2016,Intermediate Level
9.85,5.08,5/6/2016,Intermediate Level
10.12,5.08,5/6/2016,Intermediate Level
1.15,3.29,5/6/2016,Beginner Level
5.08,8.28,5/6/2016,Pro level
5.60,8.28,5/6/2016,Pro level
6.18,8.28,5/6/2016,Pro level
6.20,8.28,5/6/2016,Pro level
6.37,8.28,5/6/2016,Pro level
6.40,8.28,5/6/2016,Pro level
6.58,8.28,5/6/2016,Pro level
6.62,8.28,5/6/2016,Pro level
7.05,8.28,5/6/2016,Pro level
7.38,8.28,5/6/2016,Pro level
7.53,8.28,5/6/2016,Pro level
7.60,8.28,5/6/2016,Pro level
7.78,8.28,5/6/2016,Pro level
7.82,8.28,5/6/2016,Pro level
7.93,8.28,5/6/2016,Pro level
7.97,8.28,5/6/2016,Pro level
8.00,8.28,5/6/2016,Pro level
8.33,8.28,5/6/2016,Pro level
8.50,8.28,5/6/2016,Pro level
8.53,8.28,5/6/2016,Pro level
8.70,8.28,5/6/2016,Pro level
8.77,8.28,5/6/2016,Pro level
9.00,8.28,5/6/2016,Pro level
9.27,8.28,5/6/2016,Pro level
9.43,8.28,5/6/2016,Pro level
10.43,8.28,5/6/2016,Pro level
1.28,3.13,5/6/2016,Beginner Level
4.13,3.13,5/6/2016,Beginner Level
5.53,3.13,5/6/2016,Beginner Level
6.70,3.13,5/6/2016,Beginner Level
6.80,3.13,5/6/2016,Beginner Level
8.23,3.13,5/6/2016,Beginner Level
8.93,3.13,5/6/2016,Beginner Level
9.02,3.13,5/6/2016,Beginner Level
1.08,6.42,5/6/2016,Intermediate Level
5.12,6.42,5/6/2016,Intermediate Level
5.35,6.42,5/6/2016,Intermediate Level
8.18,6.42,5/6/2016,Intermediate Level
8.30,6.42,5/6/2016,Intermediate Level
8.33,6.42,5/6/2016,Intermediate Level
8.35,6.42,5/6/2016,Intermediate Level
8.43,6.42,5/6/2016,Intermediate Level
8.53,6.42,5/6/2016,Intermediate Level
8.60,6.42,5/6/2016,Intermediate Level
8.62,6.42,5/6/2016,Intermediate Level
8.70,6.42,5/6/2016,Intermediate Level
8.83,6.42,5/6/2016,Intermediate Level
9.05,6.42,5/6/2016,Intermediate Level
9.10,6.42,5/6/2016,Intermediate Level
9.17,6.42,5/6/2016,Intermediate Level
9.18,6.42,5/6/2016,Intermediate Level
9.28,6.42,5/6/2016,Intermediate Level
9.30,6.42,5/6/2016,Intermediate Level
9.42,6.42,5/6/2016,Intermediate Level
10.63,6.42,5/6/2016,Intermediate Level
12.03,6.42,5/6/2016,Intermediate Level
1.08,10.13,5/6/2016,Pro level
1.42,10.13,5/6/2016,Pro level
1.73,10.13,5/6/2016,Pro level
5.63,10.13,5/6/2016,Pro level
5.77,10.13,5/6/2016,Pro level
6.25,10.13,5/6/2016,Pro level
6.27,10.13,5/6/2016,Pro level
6.90,10.13,5/6/2016,Pro level
7.17,10.13,5/6/2016,Pro level
7.47,10.13,5/6/2016,Pro level
7.52,10.13,5/6/2016,Pro level
7.63,10.13,5/6/2016,Pro level
8.23,10.13,5/6/2016,Pro level
8.25,10.13,5/6/2016,Pro level
8.27,10.13,5/6/2016,Pro level
8.33,10.13,5/6/2016,Pro level
8.35,10.13,5/6/2016,Pro level
8.77,10.13,5/6/2016,Pro level
9.02,10.13,5/6/2016,Pro level
9.92,10.13,5/6/2016,Pro level
9.95,10.13,5/6/2016,Pro level
10.68,10.13,5/6/2016,Pro level
1.78,3.03,5/6/2016,Beginner Level
1.80,3.03,5/6/2016,Beginner Level
5.75,3.03,5/6/2016,Beginner Level
5.88,3.03,5/6/2016,Beginner Level
6.05,3.03,5/6/2016,Beginner Level
6.23,3.03,5/6/2016,Beginner Level
6.32,3.03,5/6/2016,Beginner Level
6.52,3.03,5/6/2016,Beginner Level
6.70,3.03,5/6/2016,Beginner Level
6.77,3.03,5/6/2016,Beginner Level
6.95,3.03,5/6/2016,Beginner Level
7.07,3.03,5/6/2016,Beginner Level
7.10,3.03,5/6/2016,Beginner Level
7.27,3.03,5/6/2016,Beginner Level
7.37,3.03,5/6/2016,Beginner Level
7.50,3.03,5/6/2016,Beginner Level
7.62,3.03,5/6/2016,Beginner Level
7.65,3.03,5/6/2016,Beginner Level
7.70,3.03,5/6/2016,Beginner Level
7.82,3.03,5/6/2016,Beginner Level
8.20,3.03,5/6/2016,Beginner Level
8.32,3.03,5/6/2016,Beginner Level
8.35,3.03,5/6/2016,Beginner Level
8.55,3.03,5/6/2016,Beginner Level
8.83,3.03,5/6/2016,Beginner Level
8.88,3.03,5/6/2016,Beginner Level
9.03,3.03,5/6/2016,Beginner Level
2.02,2.48,5/6/2016,Beginner Level
2.15,2.48,5/6/2016,Beginner Level
2.23,2.48,5/6/2016,Beginner Level
2.28,2.48,5/6/2016,Beginner Level
2.98,2.48,5/6/2016,Beginner Level
4.28,5.63,5/6/2016,Intermediate Level
5.20,5.63,5/6/2016,Intermediate Level
6.10,5.63,5/6/2016,Intermediate Level
6.22,5.63,5/6/2016,Intermediate Level
6.33,5.63,5/6/2016,Intermediate Level
6.77,5.63,5/6/2016,Intermediate Level
6.92,5.63,5/6/2016,Intermediate Level
7.13,5.63,5/6/2016,Intermediate Level
7.15,5.63,5/6/2016,Intermediate Level
7.17,5.63,5/6/2016,Intermediate Level
7.18,5.63,5/6/2016,Intermediate Level
7.23,5.63,5/6/2016,Intermediate Level
7.32,5.63,5/6/2016,Intermediate Level
7.37,5.63,5/6/2016,Intermediate Level
7.45,5.63,5/6/2016,Intermediate Level
7.48,5.63,5/6/2016,Intermediate Level
7.63,5.63,5/6/2016,Intermediate Level
7.68,5.63,5/6/2016,Intermediate Level
7.80,5.63,5/6/2016,Intermediate Level
7.92,5.63,5/6/2016,Intermediate Level
8.12,5.63,5/6/2016,Intermediate Level
8.35,5.63,5/6/2016,Intermediate Level
8.43,5.63,5/6/2016,Intermediate Level
9.05,5.63,5/6/2016,Intermediate Level
10.20,5.63,5/6/2016,Intermediate Level
5.88,6.29,5/6/2016,Intermediate Level
6.52,6.29,5/6/2016,Intermediate Level
6.70,6.29,5/6/2016,Intermediate Level
6.82,6.29,5/6/2016,Intermediate Level
6.83,6.29,5/6/2016,Intermediate Level
6.97,6.29,5/6/2016,Intermediate Level
7.15,6.29,5/6/2016,Intermediate Level
7.18,6.29,5/6/2016,Intermediate Level
7.23,6.29,5/6/2016,Intermediate Level
7.38,6.29,5/6/2016,Intermediate Level
7.55,6.29,5/6/2016,Intermediate Level
7.62,6.29,5/6/2016,Intermediate Level
7.73,6.29,5/6/2016,Intermediate Level
7.80,6.29,5/6/2016,Intermediate Level
7.83,6.29,5/6/2016,Intermediate Level
7.85,6.29,5/6/2016,Intermediate Level
7.92,6.29,5/6/2016,Intermediate Level
8.10,6.29,5/6/2016,Intermediate Level
8.13,6.29,5/6/2016,Intermediate Level
8.23,6.29,5/6/2016,Intermediate Level
8.25,6.29,5/6/2016,Intermediate Level
9.02,6.29,5/6/2016,Intermediate Level
10.13,6.29,5/6/2016,Intermediate Level
10.67,6.29,5/6/2016,Intermediate Level
11.30,6.29,5/6/2016,Intermediate Level
11.43,6.29,5/6/2016,Intermediate Level
12.08,6.29,5/6/2016,Intermediate Level
14.05,6.29,5/6/2016,Intermediate Level
1.30,3.70,5/6/2016,Beginner Level
6.10,3.70,5/6/2016,Beginner Level
6.20,3.70,5/6/2016,Beginner Level
6.28,3.70,5/6/2016,Beginner Level
6.63,3.70,5/6/2016,Beginner Level
6.70,3.70,5/6/2016,Beginner Level
6.88,3.70,5/6/2016,Beginner Level
7.22,3.70,5/6/2016,Beginner Level
7.28,3.70,5/6/2016,Beginner Level
7.30,3.70,5/6/2016,Beginner Level
7.42,3.70,5/6/2016,Beginner Level
7.53,3.70,5/6/2016,Beginner Level
7.63,3.70,5/6/2016,Beginner Level
7.68,3.70,5/6/2016,Beginner Level
7.75,3.70,5/6/2016,Beginner Level
7.93,3.70,5/6/2016,Beginner Level
8.00,3.70,5/6/2016,Beginner Level
8.08,3.70,5/6/2016,Beginner Level
8.28,3.70,5/6/2016,Beginner Level
9.05,3.70,5/6/2016,Beginner Level
9.22,3.70,5/6/2016,Beginner Level
9.37,3.70,5/6/2016,Beginner Level
9.72,3.70,5/6/2016,Beginner Level
10.25,3.70,5/6/2016,Beginner Level
10.57,3.70,5/6/2016,Beginner Level
5.83,2.68,5/6/2016,Beginner Level
6.12,2.68,5/6/2016,Beginner Level
6.63,2.68,5/6/2016,Beginner Level
6.92,2.68,5/6/2016,Beginner Level
6.93,2.68,5/6/2016,Beginner Level
8.20,2.68,5/6/2016,Beginner Level
8.37,2.68,5/6/2016,Beginner Level
8.45,2.68,5/6/2016,Beginner Level
8.50,2.68,5/6/2016,Beginner Level
8.70,2.68,5/6/2016,Beginner Level
8.98,2.68,5/6/2016,Beginner Level
9.10,2.68,5/6/2016,Beginner Level
9.17,2.68,5/6/2016,Beginner Level
9.28,2.68,5/6/2016,Beginner Level
9.58,2.68,5/6/2016,Beginner Level
10.05,2.68,5/6/2016,Beginner Level
10.60,2.68,5/6/2016,Beginner Level
11.63,2.68,5/6/2016,Beginner Level
4.33,3.37,5/6/2016,Beginner Level
6.77,3.37,5/6/2016,Beginner Level
7.35,3.37,5/6/2016,Beginner Level
5.57,3.91,5/6/2016,Beginner Level
6.10,3.91,5/6/2016,Beginner Level
6.43,3.91,5/6/2016,Beginner Level
6.45,3.91,5/6/2016,Beginner Level
6.92,3.91,5/6/2016,Beginner Level
6.97,3.91,5/6/2016,Beginner Level
7.07,3.91,5/6/2016,Beginner Level
7.10,3.91,5/6/2016,Beginner Level
7.25,3.91,5/6/2016,Beginner Level
7.43,3.91,5/6/2016,Beginner Level
7.45,3.91,5/6/2016,Beginner Level
7.55,3.91,5/6/2016,Beginner Level
7.58,3.91,5/6/2016,Beginner Level
7.62,3.91,5/6/2016,Beginner Level
7.63,3.91,5/6/2016,Beginner Level
7.70,3.91,5/6/2016,Beginner Level
7.78,3.91,5/6/2016,Beginner Level
8.00,3.91,5/6/2016,Beginner Level
8.02,3.91,5/6/2016,Beginner Level
8.03,3.91,5/6/2016,Beginner Level
8.18,3.91,5/6/2016,Beginner Level
8.28,3.91,5/6/2016,Beginner Level
8.57,3.91,5/6/2016,Beginner Level
8.92,3.91,5/6/2016,Beginner Level
9.10,3.91,5/6/2016,Beginner Level
9.48,3.91,5/6/2016,Beginner Level
11.32,3.91,5/6/2016,Beginner Level
1.02,7.67,5/6/2016,Intermediate Level
1.37,7.67,5/6/2016,Intermediate Level
5.55,8.38,5/6/2016,Pro level
6.12,8.38,5/6/2016,Pro level
6.43,8.38,5/6/2016,Pro level
6.78,8.38,5/6/2016,Pro level
6.85,8.38,5/6/2016,Pro level
7.27,8.38,5/6/2016,Pro level
7.30,8.38,5/6/2016,Pro level
7.45,8.38,5/6/2016,Pro level
7.47,8.38,5/6/2016,Pro level
7.62,8.38,5/6/2016,Pro level
7.65,8.38,5/6/2016,Pro level
7.68,8.38,5/6/2016,Pro level
7.72,8.38,5/6/2016,Pro level
7.75,8.38,5/6/2016,Pro level
7.93,8.38,5/6/2016,Pro level
7.98,8.38,5/6/2016,Pro level
8.05,8.38,5/6/2016,Pro level
8.15,8.38,5/6/2016,Pro level
8.33,8.38,5/6/2016,Pro level
8.37,8.38,5/6/2016,Pro level
8.50,8.38,5/6/2016,Pro level
8.75,8.38,5/6/2016,Pro level
9.13,8.38,5/6/2016,Pro level
11.73,8.38,5/6/2016,Pro level
1.25,11.00,5/6/2016,Pro level
5.62,11.00,5/6/2016,Pro level
8.22,11.00,5/6/2016,Pro level
5.92,5.59,5/6/2016,Intermediate Level
5.93,5.59,5/6/2016,Intermediate Level
6.42,5.59,5/6/2016,Intermediate Level
6.45,5.59,5/6/2016,Intermediate Level
6.52,5.59,5/6/2016,Intermediate Level
6.65,5.59,5/6/2016,Intermediate Level
6.70,5.59,5/6/2016,Intermediate Level
6.82,5.59,5/6/2016,Intermediate Level
6.95,5.59,5/6/2016,Intermediate Level
7.02,5.59,5/6/2016,Intermediate Level
7.15,5.59,5/6/2016,Intermediate Level
7.52,5.59,5/6/2016,Intermediate Level
7.58,5.59,5/6/2016,Intermediate Level
7.82,5.59,5/6/2016,Intermediate Level
7.95,5.59,5/6/2016,Intermediate Level
8.12,5.59,5/6/2016,Intermediate Level
8.20,5.59,5/6/2016,Intermediate Level
8.55,5.59,5/6/2016,Intermediate Level
8.88,5.59,5/6/2016,Intermediate Level
8.98,5.59,5/6/2016,Intermediate Level
9.10,5.59,5/6/2016,Intermediate Level
9.25,5.59,5/6/2016,Intermediate Level
9.27,5.59,5/6/2016,Intermediate Level
9.37,5.59,5/6/2016,Intermediate Level
9.73,5.59,5/6/2016,Intermediate Level
9.85,5.59,5/6/2016,Intermediate Level
10.00,5.59,5/6/2016,Intermediate Level
10.10,5.59,5/6/2016,Intermediate Level
11.48,5.59,5/6/2016,Intermediate Level
6.00,0.00,5/6/2016,Beginner Level
6.28,0.00,5/6/2016,Beginner Level
6.77,0.00,5/6/2016,Beginner Level
6.78,0.00,5/6/2016,Beginner Level
6.93,0.00,5/6/2016,Beginner Level
7.05,0.00,5/6/2016,Beginner Level
7.13,0.00,5/6/2016,Beginner Level
7.72,0.00,5/6/2016,Beginner Level
8.22,0.00,5/6/2016,Beginner Level
8.38,0.00,5/6/2016,Beginner Level
8.78,0.00,5/6/2016,Beginner Level
9.08,0.00,5/6/2016,Beginner Level
9.12,0.00,5/6/2016,Beginner Level
9.20,0.00,5/6/2016,Beginner Level
4.40,7.71,5/7/2016,Intermediate Level
4.57,7.71,5/7/2016,Intermediate Level
4.93,7.71,5/7/2016,Intermediate Level
5.10,7.71,5/7/2016,Intermediate Level
5.15,7.71,5/7/2016,Intermediate Level
5.33,7.71,5/7/2016,Intermediate Level
5.38,7.71,5/7/2016,Intermediate Level
5.70,7.71,5/7/2016,Intermediate Level
5.77,7.71,5/7/2016,Intermediate Level
5.82,7.71,5/7/2016,Intermediate Level
5.90,7.71,5/7/2016,Intermediate Level
6.07,7.71,5/7/2016,Intermediate Level
6.12,7.71,5/7/2016,Intermediate Level
6.28,7.71,5/7/2016,Intermediate Level
6.40,7.71,5/7/2016,Intermediate Level
6.55,7.71,5/7/2016,Intermediate Level
